UserID,CurrentStatus,Date,Steps,Distance,Floors,Calories,ActivityCalories,ActiveMinutes,Group
6223B2P,ACTIVE,1/2/17,8561,3.8,0,3517,1733,19,Gulf Gate
6223B2P,ACTIVE,1/3/17,6498,2.9,0,3693,1932,19,Gulf Gate
6223B2P,ACTIVE,1/4/17,5943,2.6,1,3455,1604,0,Gulf Gate
6223B2P,ACTIVE,1/5/17,6782,3,0,3416,1543,11,Gulf Gate
6223B2P,ACTIVE,1/6/17,9723,4.4,13,3750,1978,26,Gulf Gate
6223B2P,ACTIVE,1/7/17,8393,3.8,3,3771,2039,0,Gulf Gate
6223B2P,ACTIVE,1/8/17,10316,4.6,0,4009,2357,18,Gulf Gate
6223B2P,ACTIVE,1/9/17,5522,2.4,0,3392,1443,11,Gulf Gate
6223B2P,ACTIVE,1/10/17,8501,3.8,0,3623,1838,48,Gulf Gate
6223B2P,ACTIVE,1/11/17,10250,4.5,0,3789,2048,85,Gulf Gate
6223B2P,ACTIVE,1/12/17,8725,3.9,0,3653,1875,43,Gulf Gate
6223B2P,ACTIVE,1/13/17,10232,4.5,0,3632,1853,64,Gulf Gate
6223B2P,ACTIVE,1/14/17,3701,1.6,1,2895,1007,0,Gulf Gate
6223B2P,ACTIVE,1/15/17,7892,3.5,0,3466,1727,19,Gulf Gate
6223B2P,ACTIVE,1/16/17,6302,2.8,0,3266,1377,29,Gulf Gate
6223B2P,ACTIVE,1/17/17,9253,4.1,0,3553,1691,68,Gulf Gate
6223B2P,ACTIVE,1/18/17,10820,4.8,0,3663,1878,60,Gulf Gate
6223B2P,ACTIVE,1/19/17,75,0,0,532,17,0,Gulf Gate
622337K,ACTIVE,1/1/17,2827,1.1,,1419,384,0,Patient Financial Service
622337K,ACTIVE,1/2/17,1628,0.6,,1329,250,0,Patient Financial Service
622337K,ACTIVE,1/3/17,7217,2.9,,1645,666,24,Patient Financial Service
622337K,ACTIVE,1/4/17,6490,2.5,,1608,623,26,Patient Financial Service
622337K,ACTIVE,1/5/17,9166,3.5,,1707,728,55,Patient Financial Service
622337K,ACTIVE,1/6/17,7226,2.8,,1623,625,42,Patient Financial Service
622337K,ACTIVE,1/7/17,6483,2.5,,1643,702,7,Patient Financial Service
622337K,ACTIVE,1/8/17,8205,3.2,,1750,850,0,Patient Financial Service
622337K,ACTIVE,1/9/17,7894,3.1,,1674,710,28,Patient Financial Service
622337K,ACTIVE,1/10/17,7567,2.9,,1650,668,28,Patient Financial Service
622337K,ACTIVE,1/11/17,8617,3.4,,1746,820,26,Patient Financial Service
622337K,ACTIVE,1/12/17,6619,2.5,,1589,589,29,Patient Financial Service
622337K,ACTIVE,1/13/17,6231,2.4,,1580,577,27,Patient Financial Service
622337K,ACTIVE,1/14/17,5581,2.1,,1501,450,32,Patient Financial Service
622337K,ACTIVE,1/15/17,2861,1.1,,1396,342,0,Patient Financial Service
622337K,ACTIVE,1/16/17,7427,2.9,,1669,711,34,Patient Financial Service
622337K,ACTIVE,1/17/17,7067,2.7,,1619,625,28,Patient Financial Service
622337K,ACTIVE,1/18/17,6277,2.4,,1610,630,28,Patient Financial Service
622337K,ACTIVE,1/19/17,80,0,,313,11,0,Patient Financial Service
6223CVJ,ACTIVE,1/1/17,8320,3.4,4,1844,654,48,TPCU
6223CVJ,ACTIVE,1/2/17,14127,6.8,5,2212,1031,89,TPCU
6223CVJ,ACTIVE,1/3/17,13096,6.1,2,2194,1088,51,TPCU
6223CVJ,ACTIVE,1/4/17,21319,9.4,10,2591,1651,94,TPCU
6223CVJ,ACTIVE,1/5/17,24253,10.1,10,2619,1667,126,TPCU
6223CVJ,ACTIVE,1/6/17,26554,11,10,2659,1700,182,TPCU
6223CVJ,ACTIVE,1/7/17,29548,12.2,10,2791,1868,200,TPCU
6223CVJ,ACTIVE,1/8/17,22422,9.2,10,2411,1383,150,TPCU
6223CVJ,ACTIVE,1/9/17,4612,1.9,2,1760,599,8,TPCU
6223CVJ,ACTIVE,1/10/17,14396,6.1,16,2281,1261,51,TPCU
6223CVJ,ACTIVE,1/11/17,21642,9,10,2498,1528,132,TPCU
6223CVJ,ACTIVE,1/12/17,13138,5.4,10,2232,1195,52,TPCU
6223CVJ,ACTIVE,1/13/17,17011,7,11,2398,1401,67,TPCU
6223CVJ,ACTIVE,1/14/17,16755,6.9,11,2349,1309,95,TPCU
6223CVJ,ACTIVE,1/15/17,10339,4.2,11,2014,860,52,TPCU
6223CVJ,ACTIVE,1/16/17,13868,6.5,6,2313,1188,84,TPCU
6223CVJ,ACTIVE,1/17/17,10282,4.2,4,1980,840,48,TPCU
6223CVJ,ACTIVE,1/18/17,13291,5.5,2,2153,1116,43,TPCU
6223CVJ,ACTIVE,1/19/17,6266,2.6,0,486,335,52,TPCU
6222ZJN,ACTIVE,1/1/17,16662,7.8,1,3842,2537,32,Patient Registration
6222ZJN,ACTIVE,1/2/17,19225,9,2,4187,2933,150,Patient Registration
6222ZJN,ACTIVE,1/3/17,10800,5,2,2924,1330,29,Patient Registration
6222ZJN,ACTIVE,1/4/17,11273,5.2,4,3042,1485,33,Patient Registration
6222ZJN,ACTIVE,1/5/17,13654,6.4,2,3276,1862,8,Patient Registration
6222ZJN,ACTIVE,1/6/17,8400,3.9,2,2967,1417,10,Patient Registration
6222ZJN,ACTIVE,1/7/17,12581,6.2,3,3192,1692,47,Patient Registration
6222ZJN,ACTIVE,1/8/17,25623,12.6,151,4359,3083,137,Patient Registration
6222ZJN,ACTIVE,1/9/17,12467,5.7,2,3139,1613,51,Patient Registration
6222ZJN,ACTIVE,1/10/17,8470,3.9,2,2796,1189,12,Patient Registration
6222ZJN,ACTIVE,1/11/17,15983,7.9,0,3723,2457,25,Patient Registration
6222ZJN,ACTIVE,1/12/17,10003,4.7,0,3113,1624,0,Patient Registration
6222ZJN,ACTIVE,1/13/17,13492,6.3,1,3619,2220,16,Patient Registration
6222ZJN,ACTIVE,1/14/17,14046,6.6,0,3330,1982,19,Patient Registration
6222ZJN,ACTIVE,1/15/17,14275,6.8,0,3500,2187,11,Patient Registration
6222ZJN,ACTIVE,1/16/17,11163,5.3,2,3062,1573,26,Patient Registration
6222ZJN,ACTIVE,1/17/17,9005,4.2,2,2991,1548,9,Patient Registration
6222ZJN,ACTIVE,1/18/17,11333,5.2,3,3389,2010,0,Patient Registration
6222ZJN,ACTIVE,1/19/17,106,0,0,460,14,0,Patient Registration
6223GK9,ACTIVE,1/1/17,115,0.1,0,1902,25,0,Gulf Gate
6223GK9,ACTIVE,1/2/17,11050,5.1,0,3397,1963,85,Gulf Gate
6223GK9,ACTIVE,1/3/17,9499,4.4,0,3308,1870,17,Gulf Gate
6223GK9,ACTIVE,1/4/17,7384,3.4,0,2886,1425,0,Gulf Gate
6223GK9,ACTIVE,1/5/17,2897,1.3,0,2232,485,0,Gulf Gate
6223GK9,ACTIVE,1/6/17,7554,3.5,1,2790,1297,0,Gulf Gate
6223GK9,ACTIVE,1/7/17,16,0,0,1894,22,0,Gulf Gate
6223GK9,ACTIVE,1/8/17,,,,,,,Gulf Gate
6223GK9,ACTIVE,1/9/17,8698,4,3,2999,1512,0,Gulf Gate
6223GK9,ACTIVE,1/10/17,8981,4.1,1,3194,1718,36,Gulf Gate
6223GK9,ACTIVE,1/11/17,8272,3.8,1,2831,1318,22,Gulf Gate
6223GK9,ACTIVE,1/12/17,7216,3.3,0,2914,1393,8,Gulf Gate
6223GK9,ACTIVE,1/13/17,5251,2.4,0,2695,1120,0,Gulf Gate
6223GK9,ACTIVE,1/14/17,,,,,,,Gulf Gate
6223GK9,ACTIVE,1/15/17,,,,,,,Gulf Gate
6223GK9,ACTIVE,1/16/17,,,,,,,Gulf Gate
6223GK9,ACTIVE,1/17/17,7251,3.3,0,2983,1500,9,Gulf Gate
6223GK9,ACTIVE,1/18/17,3478,1.6,0,1616,761,0,Gulf Gate
6223B6Y,ACTIVE,1/1/17,6487,2.9,4,2923,1604,51,Patient Financial Service
6223B6Y,ACTIVE,1/2/17,9203,4.1,0,2662,1362,10,Patient Financial Service
6223B6Y,ACTIVE,1/3/17,7050,3.1,2,2398,1015,8,Patient Financial Service
6223B6Y,ACTIVE,1/4/17,6233,2.8,2,2288,852,12,Patient Financial Service
6223B6Y,ACTIVE,1/5/17,6701,3,3,2348,919,0,Patient Financial Service
6223B6Y,ACTIVE,1/6/17,7456,3.3,4,2422,981,15,Patient Financial Service
6223B6Y,ACTIVE,1/7/17,15072,6.8,1,2952,1747,58,Patient Financial Service
6223B6Y,ACTIVE,1/8/17,11660,5.2,0,2799,1516,87,Patient Financial Service
6223B6Y,ACTIVE,1/9/17,7888,3.5,3,2531,1133,38,Patient Financial Service
6223B6Y,ACTIVE,1/10/17,8539,3.8,1,2587,1236,30,Patient Financial Service
6223B6Y,ACTIVE,1/11/17,8574,3.8,0,2583,1229,43,Patient Financial Service
6223B6Y,ACTIVE,1/12/17,10126,4.5,0,2588,1260,25,Patient Financial Service
6223B6Y,ACTIVE,1/13/17,8405,3.7,0,2513,1169,0,Patient Financial Service
6223B6Y,ACTIVE,1/14/17,10598,4.7,0,2892,1644,59,Patient Financial Service
6223B6Y,ACTIVE,1/15/17,13394,6,0,3002,1718,93,Patient Financial Service
6223B6Y,ACTIVE,1/16/17,6449,2.9,0,2300,872,0,Patient Financial Service
6223B6Y,ACTIVE,1/17/17,5841,2.6,0,2228,802,0,Patient Financial Service
6223B6Y,ACTIVE,1/18/17,10019,4.5,3,2656,1290,0,Patient Financial Service
6223B6Y,ACTIVE,1/19/17,116,0.1,0,415,15,0,Patient Financial Service
6223GLP,ACTIVE,1/5/17,6608,2.8,3,2040,869,0,IFAM
6223GLP,ACTIVE,1/6/17,8204,3.5,1,2125,992,15,IFAM
6223GLP,ACTIVE,1/7/17,6,0,0,543,2,0,IFAM
62238FY,ACTIVE,1/1/17,3345,1.4,0,1696,536,0,7CYT
62238FY,ACTIVE,1/2/17,8805,3.7,6,2093,1037,0,7CYT
62238FY,ACTIVE,1/3/17,10661,4.4,8,2153,1158,0,7CYT
62238FY,ACTIVE,1/4/17,9456,3.9,8,2098,1082,0,7CYT
62238FY,ACTIVE,1/5/17,5938,2.5,1,1859,739,0,7CYT
62238FY,ACTIVE,1/6/17,10671,4.4,0,2299,1283,6,7CYT
62238FY,ACTIVE,1/7/17,11575,4.8,0,2137,1093,36,7CYT
62238FY,ACTIVE,1/8/17,13277,5.5,0,2393,1438,54,7CYT
62238FY,ACTIVE,1/9/17,8064,3.4,2,2129,1099,0,7CYT
62238FY,ACTIVE,1/10/17,7796,3.2,14,2031,966,0,7CYT
62238FY,ACTIVE,1/11/17,8013,3.3,14,2012,927,0,7CYT
62238FY,ACTIVE,1/12/17,5888,2.4,1,1890,776,0,7CYT
62238FY,ACTIVE,1/13/17,6745,2.8,0,1963,889,0,7CYT
62238FY,ACTIVE,1/14/17,6495,2.7,0,2039,955,0,7CYT
62238FY,ACTIVE,1/15/17,12714,5.3,0,2223,1190,66,7CYT
62238FY,ACTIVE,1/16/17,11225,4.7,1,2289,1295,10,7CYT
62238FY,ACTIVE,1/17/17,11766,4.9,8,2350,1415,15,7CYT
62238FY,ACTIVE,1/18/17,10489,4.4,1,2195,1206,0,7CYT
62238FY,ACTIVE,1/19/17,2834,1.2,6,603,351,0,7CYT
6223HSH,ACTIVE,1/1/17,3755,1.5,0,2326,902,0,Human Resources
6223HSH,ACTIVE,1/2/17,6800,2.8,0,2730,1370,0,Human Resources
6223HSH,ACTIVE,1/3/17,7498,3.1,2,2774,1415,26,Human Resources
6223HSH,ACTIVE,1/4/17,6921,2.8,0,2643,1198,29,Human Resources
6223HSH,ACTIVE,1/5/17,6633,2.7,0,2614,1168,22,Human Resources
6223HSH,ACTIVE,1/6/17,6638,2.7,1,2764,1419,8,Human Resources
6223HSH,ACTIVE,1/7/17,6013,2.5,1,2602,1202,0,Human Resources
6223HSH,ACTIVE,1/8/17,4275,1.8,0,2566,1165,0,Human Resources
6223HSH,ACTIVE,1/9/17,6193,2.5,0,2689,1318,0,Human Resources
6223HSH,ACTIVE,1/10/17,3578,1.5,0,2563,1147,0,Human Resources
6223HSH,ACTIVE,1/11/17,6123,2.5,0,2543,1100,0,Human Resources
6223HSH,ACTIVE,1/12/17,6061,2.5,0,2520,1083,0,Human Resources
6223HSH,ACTIVE,1/13/17,6135,2.5,0,2511,1050,0,Human Resources
6223HSH,ACTIVE,1/14/17,8137,3.3,5,2816,1557,0,Human Resources
6223HSH,ACTIVE,1/15/17,2800,1.2,0,2383,902,0,Human Resources
6223HSH,ACTIVE,1/16/17,3687,1.5,0,2360,831,0,Human Resources
6223HSH,ACTIVE,1/17/17,3867,1.6,0,2386,865,0,Human Resources
6223HSH,ACTIVE,1/18/17,6213,2.6,0,2368,1122,9,Human Resources
6223GLS,ACTIVE,1/1/17,,,,,,,7WT
6223GLS,ACTIVE,1/2/17,,,,,,,7WT
6223GLS,ACTIVE,1/3/17,5001,2.2,1,1911,614,0,7WT
6223GLS,ACTIVE,1/4/17,4596,2,1,1851,557,0,7WT
6223GLS,ACTIVE,1/5/17,5273,2.3,0,2071,884,0,7WT
6223GLS,ACTIVE,1/6/17,5015,2.2,2,1853,575,0,7WT
6223GLS,ACTIVE,1/7/17,522,0.2,0,1579,213,0,7WT
6223GLS,ACTIVE,1/8/17,6003,2.6,0,2029,858,0,7WT
6223GLS,ACTIVE,1/9/17,,,,,,,7WT
6223GLS,ACTIVE,1/10/17,4573,2,1,1845,547,0,7WT
6223GLS,ACTIVE,1/11/17,4049,1.8,3,1793,475,0,7WT
6223GLS,ACTIVE,1/12/17,4386,1.9,7,1860,553,0,7WT
6223GLS,ACTIVE,1/13/17,10237,4.5,14,2342,1212,28,7WT
6223GLS,ACTIVE,1/14/17,11014,4.8,0,2359,1258,29,7WT
6223GLS,ACTIVE,1/15/17,11543,5.2,0,2393,1307,11,7WT
6223GLS,ACTIVE,1/16/17,8584,3.9,32,1999,729,31,7WT
6223GLS,ACTIVE,1/17/17,10165,4.6,18,2170,931,36,7WT
6223GLS,ACTIVE,1/18/17,8516,3.7,7,2060,958,9,7WT
5ZZY6HR,ACTIVE,1/1/17,4172,1.9,5,2482,831,0,Clinical Research Center
5ZZY6HR,ACTIVE,1/2/17,10976,4.9,33,3507,2007,65,Clinical Research Center
5ZZY6HR,ACTIVE,1/3/17,10302,4.6,20,3074,1491,40,Clinical Research Center
5ZZY6HR,ACTIVE,1/4/17,10296,4.6,20,2829,1244,11,Clinical Research Center
5ZZY6HR,ACTIVE,1/5/17,10154,4.5,25,2970,1355,26,Clinical Research Center
5ZZY6HR,ACTIVE,1/6/17,10036,4.5,20,3051,1494,35,Clinical Research Center
5ZZY6HR,ACTIVE,1/7/17,10288,4.6,21,2995,1539,12,Clinical Research Center
5ZZY6HR,ACTIVE,1/8/17,11735,5.2,22,3136,1671,8,Clinical Research Center
5ZZY6HR,ACTIVE,1/9/17,10710,4.8,20,3085,1527,15,Clinical Research Center
5ZZY6HR,ACTIVE,1/10/17,8858,3.9,17,2834,1302,0,Clinical Research Center
5ZZY6HR,ACTIVE,1/11/17,12075,5.4,18,3223,1641,48,Clinical Research Center
5ZZY6HR,ACTIVE,1/12/17,5569,2.5,14,2557,882,27,Clinical Research Center
5ZZY6HR,ACTIVE,1/13/17,14141,6.3,19,3761,2335,79,Clinical Research Center
5ZZY6HR,ACTIVE,1/14/17,5794,2.6,4,2671,1020,9,Clinical Research Center
5ZZY6HR,ACTIVE,1/15/17,12797,5.7,9,3643,2167,125,Clinical Research Center
5ZZY6HR,ACTIVE,1/16/17,9063,4,21,3048,1422,0,Clinical Research Center
5ZZY6HR,ACTIVE,1/17/17,10115,4.5,21,3344,1681,59,Clinical Research Center
5ZZY6HR,ACTIVE,1/18/17,12125,5.4,14,3269,2030,76,Clinical Research Center
622388Q,ACTIVE,1/1/17,5439,2.2,4,2737,882,0,Patient Financial Service
622388Q,ACTIVE,1/2/17,,,,,,,Patient Financial Service
622388Q,ACTIVE,1/3/17,4716,1.9,2,2993,1081,0,Patient Financial Service
622388Q,ACTIVE,1/4/17,4126,1.7,0,2903,956,0,Patient Financial Service
622388Q,ACTIVE,1/5/17,4414,1.8,0,2863,942,0,Patient Financial Service
622388Q,ACTIVE,1/6/17,7551,3.1,1,3533,1807,22,Patient Financial Service
622388Q,ACTIVE,1/7/17,3689,1.5,1,2534,631,0,Patient Financial Service
622388Q,ACTIVE,1/8/17,1749,0.7,0,2157,215,20,Patient Financial Service
622388Q,ACTIVE,1/9/17,5697,2.3,3,3089,1234,10,Patient Financial Service
622388Q,ACTIVE,1/10/17,5395,2.2,0,2788,954,0,Patient Financial Service
622388Q,ACTIVE,1/11/17,4073,1.7,1,2728,813,0,Patient Financial Service
622388Q,ACTIVE,1/12/17,4464,1.8,0,2903,945,8,Patient Financial Service
622388Q,ACTIVE,1/13/17,3452,1.4,0,2755,869,10,Patient Financial Service
622388Q,ACTIVE,1/14/17,6042,2.5,0,3286,1506,10,Patient Financial Service
622388Q,ACTIVE,1/15/17,791,0.3,3,2131,174,0,Patient Financial Service
622388Q,ACTIVE,1/16/17,4424,1.8,1,2854,1002,0,Patient Financial Service
622388Q,ACTIVE,1/17/17,2803,1.2,0,2445,562,0,Patient Financial Service
622388Q,ACTIVE,1/18/17,3755,1.5,0,2549,817,0,Patient Financial Service
6223HKL,ACTIVE,1/1/17,1786,0.8,0,2043,307,0,Trauma Care Services
6223HKL,ACTIVE,1/2/17,3414,1.6,0,2184,484,17,Trauma Care Services
6223HKL,ACTIVE,1/3/17,9596,4.5,4,2806,1170,78,Trauma Care Services
6223HKL,ACTIVE,1/4/17,5513,2.6,0,2737,1214,0,Trauma Care Services
6223HKL,ACTIVE,1/5/17,4601,2.1,0,2732,1092,5,Trauma Care Services
6223HKL,ACTIVE,1/6/17,3614,1.7,0,2276,648,0,Trauma Care Services
6223HKL,ACTIVE,1/7/17,2118,1,0,2142,387,0,Trauma Care Services
6223HKL,ACTIVE,1/8/17,2443,1.1,0,2170,402,0,Trauma Care Services
6223HKL,ACTIVE,1/9/17,2054,1,0,2095,424,0,Trauma Care Services
6223HKL,ACTIVE,1/10/17,4832,2.2,0,2507,907,13,Trauma Care Services
6223HKL,ACTIVE,1/11/17,6974,3.2,0,2722,1188,8,Trauma Care Services
6223HKL,ACTIVE,1/12/17,7140,3.3,0,3085,1585,10,Trauma Care Services
6223HKL,ACTIVE,1/13/17,3259,1.5,0,2373,566,0,Trauma Care Services
6223HKL,ACTIVE,1/14/17,5072,2.4,0,2560,941,11,Trauma Care Services
6223HKL,ACTIVE,1/15/17,4237,2,0,2432,751,0,Trauma Care Services
6223HKL,ACTIVE,1/16/17,4095,1.9,0,2425,807,26,Trauma Care Services
6223HKL,ACTIVE,1/17/17,3733,1.7,0,2343,1037,0,Trauma Care Services
6223GCJ,ACTIVE,1/1/17,8091,3.3,,2004,951,13,University Pkwy
6223GCJ,ACTIVE,1/2/17,2130,0.9,,1572,332,0,University Pkwy
6223GCJ,ACTIVE,1/3/17,2139,0.9,,1600,379,0,University Pkwy
6223GCJ,ACTIVE,1/4/17,4278,1.7,,1796,674,0,University Pkwy
6223GCJ,ACTIVE,1/5/17,5060,2,,1892,819,0,University Pkwy
6223GCJ,ACTIVE,1/6/17,5924,2.4,,1948,901,0,University Pkwy
6223GCJ,ACTIVE,1/7/17,3265,1.3,,1667,470,7,University Pkwy
6223GCJ,ACTIVE,1/8/17,2411,1,,1594,361,0,University Pkwy
6223GCJ,ACTIVE,1/9/17,2853,1.2,,1648,448,0,University Pkwy
6223GCJ,ACTIVE,1/10/17,4707,1.9,,1857,769,0,University Pkwy
6223GCJ,ACTIVE,1/11/17,5255,2.1,,1836,721,0,University Pkwy
6223GCJ,ACTIVE,1/12/17,5558,2.2,,1934,887,0,University Pkwy
6223GCJ,ACTIVE,1/13/17,5581,2.3,,1939,895,0,University Pkwy
6223GCJ,ACTIVE,1/14/17,2758,1.1,,1635,426,0,University Pkwy
6223GCJ,ACTIVE,1/15/17,1787,0.7,,1532,266,0,University Pkwy
6223GCJ,ACTIVE,1/16/17,6101,2.5,,1954,906,0,University Pkwy
6223GCJ,ACTIVE,1/17/17,6201,2.5,,1943,887,0,University Pkwy
6223GCJ,ACTIVE,1/18/17,4616,1.9,,1792,661,0,University Pkwy
6223GCJ,ACTIVE,1/19/17,32,0,,349,8,0,University Pkwy
6223BZ6,ACTIVE,1/1/17,906,0.4,0,2467,235,0,Inpatient Rehab
6223BZ6,ACTIVE,1/2/17,2107,1,0,2537,388,0,Inpatient Rehab
6223BZ6,ACTIVE,1/3/17,2792,1.3,11,2727,611,0,Inpatient Rehab
6223BZ6,ACTIVE,1/4/17,4959,2.4,19,2924,866,11,Inpatient Rehab
6223BZ6,ACTIVE,1/5/17,3252,1.5,0,2741,619,0,Inpatient Rehab
6223BZ6,ACTIVE,1/6/17,533,0.3,0,2336,121,0,Inpatient Rehab
6223BZ6,ACTIVE,1/7/17,13042,6.2,3,4093,2606,10,Inpatient Rehab
6223BZ6,ACTIVE,1/8/17,,,,,,,Inpatient Rehab
6223BZ6,ACTIVE,1/9/17,,,,,,,Inpatient Rehab
6223BZ6,ACTIVE,1/10/17,1604,0.8,0,2421,268,0,Inpatient Rehab
6223BZ6,ACTIVE,1/11/17,3973,1.9,3,2947,915,0,Inpatient Rehab
6223BZ6,ACTIVE,1/12/17,1028,0.5,0,2396,195,0,Inpatient Rehab
6223BZ6,ACTIVE,1/13/17,1738,0.8,1,2562,391,0,Inpatient Rehab
6223BZ6,ACTIVE,1/14/17,7804,3.7,0,3520,1650,12,Inpatient Rehab
6223BZ6,ACTIVE,1/15/17,1034,0.5,0,2449,272,0,Inpatient Rehab
6223BZ6,ACTIVE,1/16/17,4338,2.1,0,3017,1067,0,Inpatient Rehab
6223BZ6,ACTIVE,1/17/17,507,0.2,0,2357,150,0,Inpatient Rehab
6223BZ6,ACTIVE,1/18/17,331,0.2,1,1150,136,0,Inpatient Rehab
622388D,ACTIVE,1/1/17,9600,4.2,7,2594,1293,0,ICU
622388D,ACTIVE,1/2/17,5485,2.4,3,2214,773,0,ICU
622388D,ACTIVE,1/3/17,10783,5.4,4,3041,1664,70,ICU
622388D,ACTIVE,1/4/17,15748,7.2,12,3434,2241,51,ICU
622388D,ACTIVE,1/5/17,9269,4.1,7,2616,1253,0,ICU
622388D,ACTIVE,1/6/17,9320,4.1,3,2725,1371,0,ICU
622388D,ACTIVE,1/7/17,13688,6,7,3235,1540,24,ICU
622388D,ACTIVE,1/8/17,14991,7.7,6,4018,0,0,ICU
622388D,ACTIVE,1/9/17,4731,2.1,5,2192,55,0,ICU
622388D,ACTIVE,1/10/17,7335,3.3,2,2554,1019,21,ICU
622388D,ACTIVE,1/11/17,7831,3.4,6,2575,1022,17,ICU
622388D,ACTIVE,1/12/17,4910,2.2,3,2466,931,48,ICU
622388D,ACTIVE,1/13/17,9470,4.2,5,2782,1330,23,ICU
622388D,ACTIVE,1/14/17,13798,6.1,4,3231,1999,22,ICU
622388D,ACTIVE,1/15/17,11597,5.1,6,2877,1570,7,ICU
622388D,ACTIVE,1/16/17,5051,2.2,3,2180,677,0,ICU
622388D,ACTIVE,1/17/17,,,,,,,ICU
6223GDL,ACTIVE,1/1/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/2/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/3/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/4/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/5/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/6/17,14680,6.1,5,2589,1369,22,Pediatrics
6223GDL,ACTIVE,1/7/17,8592,3.6,2,2312,1005,0,Pediatrics
6223GDL,ACTIVE,1/8/17,7666,3.2,2,2297,1002,0,Pediatrics
6223GDL,ACTIVE,1/9/17,11450,4.8,1,2495,1252,8,Pediatrics
6223GDL,ACTIVE,1/10/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/11/17,11630,4.9,1,2422,1185,0,Pediatrics
6223GDL,ACTIVE,1/12/17,3423,1.4,0,1901,398,0,Pediatrics
6223GDL,ACTIVE,1/13/17,6573,2.7,0,2092,678,0,Pediatrics
6223GDL,ACTIVE,1/14/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/15/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/16/17,,,,,,,Pediatrics
6223GDL,ACTIVE,1/17/17,11711,4.9,1,2433,1157,0,Pediatrics
6223GDL,ACTIVE,1/18/17,,,,,,,Pediatrics
6223BZ9,ACTIVE,1/1/17,1619,0.7,0,1456,159,0,Radiology Main
6223BZ9,ACTIVE,1/2/17,12551,5.4,13,2742,1797,68,Radiology Main
6223BZ9,ACTIVE,1/3/17,11389,4.9,10,2467,1489,36,Radiology Main
6223BZ9,ACTIVE,1/4/17,15230,6.7,37,2558,1547,58,Radiology Main
6223BZ9,ACTIVE,1/5/17,10722,4.7,8,2311,1262,0,Radiology Main
6223BZ9,ACTIVE,1/6/17,8616,3.7,9,2243,1155,41,Radiology Main
6223BZ9,ACTIVE,1/7/17,2523,1.1,5,1659,361,0,Radiology Main
6223BZ9,ACTIVE,1/8/17,3862,1.7,6,1809,580,0,Radiology Main
6223BZ9,ACTIVE,1/9/17,9649,4.1,13,2404,1353,43,Radiology Main
6223BZ9,ACTIVE,1/10/17,14833,6.4,28,2788,1877,45,Radiology Main
6223BZ9,ACTIVE,1/11/17,11094,4.7,15,2358,1341,48,Radiology Main
6223BZ9,ACTIVE,1/12/17,6789,3,10,2036,943,0,Radiology Main
6223BZ9,ACTIVE,1/13/17,9170,4,17,2124,1049,0,Radiology Main
6223BZ9,ACTIVE,1/14/17,5308,2.3,11,1817,622,0,Radiology Main
6223BZ9,ACTIVE,1/15/17,7783,3.4,16,2171,1050,22,Radiology Main
6223BZ9,ACTIVE,1/16/17,9122,3.9,10,2351,1335,33,Radiology Main
6223BZ9,ACTIVE,1/17/17,6651,2.9,5,2034,914,0,Radiology Main
6223BZ9,ACTIVE,1/18/17,6523,2.8,5,1985,880,0,Radiology Main
6223BZ9,ACTIVE,1/19/17,91,0,1,61,10,0,Radiology Main
6223HKM,ACTIVE,1/1/17,10398,4.5,0,1983,787,89,Labor & Delivery
6223HKM,ACTIVE,1/2/17,17203,8,4,2651,1591,100,Labor & Delivery
6223HKM,ACTIVE,1/3/17,9519,4.2,3,2168,1143,24,Labor & Delivery
6223HKM,ACTIVE,1/4/17,8843,3.9,1,2089,971,28,Labor & Delivery
6223HKM,ACTIVE,1/5/17,7326,3.2,1,2096,989,0,Labor & Delivery
6223HKM,ACTIVE,1/6/17,10053,4.4,0,2018,814,87,Labor & Delivery
6223HKM,ACTIVE,1/7/17,10418,4.5,2,2090,956,72,Labor & Delivery
6223HKM,ACTIVE,1/8/17,10630,4.6,0,2179,1082,65,Labor & Delivery
6223HKM,ACTIVE,1/9/17,10358,4.5,1,2310,1200,91,Labor & Delivery
6223HKM,ACTIVE,1/10/17,10147,4.4,3,2075,947,53,Labor & Delivery
6223HKM,ACTIVE,1/11/17,8477,3.7,1,2046,939,21,Labor & Delivery
6223HKM,ACTIVE,1/12/17,10047,4.4,0,2155,1096,19,Labor & Delivery
6223HKM,ACTIVE,1/13/17,18217,8.4,1,2722,1655,96,Labor & Delivery
6223HKM,ACTIVE,1/14/17,8377,3.7,2,2060,876,66,Labor & Delivery
6223HKM,ACTIVE,1/15/17,10485,5.2,1,2137,952,53,Labor & Delivery
6223HKM,ACTIVE,1/16/17,10365,4.5,4,2202,1167,41,Labor & Delivery
6223HKM,ACTIVE,1/17/17,10523,4.6,1,2216,1207,32,Labor & Delivery
6223HKM,ACTIVE,1/18/17,14147,6.7,0,2367,1231,81,Labor & Delivery
